date,snow_day,snowfall_last_24h,snowfall_last_12h,snowfall_overnight,snowfall_24h,precipitation_overnight,precipitation_24h,no_snowfall_penalty,freezing_rain,temp_min_overnight,wind_speed_avg_overnight,wind_gusts_max_overnight,dewpoint_avg_overnight,temperature0,precipitation0,snowfall0,snow_depth0,wind_speed0,wind_gusts0,weather_code0,blowing_snow_risk0,temperature1,precipitation1,snowfall1,snow_depth1,wind_speed1,wind_gusts1,weather_code1,blowing_snow_risk1,temperature2,precipitation2,snowfall2,snow_depth2,wind_speed2,wind_gusts2,weather_code2,blowing_snow_risk2,temperature3,precipitation3,snowfall3,snow_depth3,wind_speed3,wind_gusts3,weather_code3,blowing_snow_risk3,temperature4,precipitation4,snowfall4,snow_depth4,wind_speed4,wind_gusts4,weather_code4,blowing_snow_risk4,temperature5,precipitation5,snowfall5,snow_depth5,wind_speed5,wind_gusts5,weather_code5,blowing_snow_risk5,temperature6,precipitation6,snowfall6,snow_depth6,wind_speed6,wind_gusts6,weather_code6,blowing_snow_risk6,temperature7,precipitation7,snowfall7,snow_depth7,wind_speed7,wind_gusts7,weather_code7,blowing_snow_risk7
2025-12-31,0,4.27,1.12,0.35000000000000003,4.13,0.5,5.9,1,False,-6.9,41.7,81.4,-8.1,-4.5,0.0,0.0,0.0,43.4,62.3,3,0.0,-4.5,0.0,0.0,0.0,42.6,60.5,3,0.0,-4.6,0.0,0.0,0.0,41.0,58.7,3,0.0,-4.7,0.0,0.0,0.0,40.1,57.2,3,0.0,-4.7,0.0,0.0,0.0,40.8,56.2,3,0.0,-4.6,0.1,0.07,0.0,41.1,56.2,71,0.0,-4.5,0.2,0.14,0.0,41.7,57.6,71,0.0,-4.1,0.2,0.14,0.0,42.9,58.0,71,0.0
2026-01-01,0,5.46,2.38,1.54,5.25,2.2,7.5,0,False,-9.0,47.6625,78.5,-11.4875,-7.6,0.3,0.21,0.0,50.3,77.8,73,0.0,-8.4,0.2,0.14,0.0,49.7,74.2,71,0.0,-8.2,0.3,0.21,0.0,53.4,76.0,73,0.0,-8.6,0.1,0.07,0.0,50.1,78.5,71,0.0,-9.0,0.4,0.28,0.0,49.4,72.7,73,0.0,-8.4,0.4,0.28,0.0,45.3,70.6,73,0.0,-8.7,0.3,0.21,0.0,40.2,64.8,73,0.0,-8.4,0.2,0.14,0.0,42.9,57.2,71,0.0
2026-01-02,0,4.55,1.4000000000000001,0.7000000000000001,0.77,1.0,1.1,1,False,-6.6,40.375,63.7,-10.1625,-6.6,0.1,0.07,0.0,39.4,55.8,71,0.0,-6.2,0.2,0.14,0.0,41.2,57.2,71,0.0,-6.2,0.2,0.14,0.0,40.1,58.0,71,0.0,-6.2,0.1,0.07,0.0,39.2,56.2,71,0.0,-6.2,0.1,0.07,0.0,39.8,55.4,71,0.0,-6.2,0.1,0.07,0.0,40.8,56.9,71,0.0,-6.2,0.1,0.07,0.0,41.2,57.6,71,0.0,-5.7,0.1,0.07,0.0,41.3,57.6,71,0.0
2026-01-05,1,4.34,3.92,3.92,5.04,5.6,7.3999999999999995,0,False,-2.7,39.1375,63.7,-3.8125,-2.7,0.0,0.0,0.0,24.2,32.4,3,0.0,-1.7,0.0,0.0,0.0,33.0,41.0,3,0.0,-2.1,0.3,0.21,0.0,34.5,47.2,73,0.0,-1.6,0.7,0.49,0.0,41.4,56.2,73,0.0,-1.3,0.9,0.63,0.0,43.5,59.4,73,0.0,-1.0,1.4,0.98,0.0,46.5,63.7,75,0.0,-0.5,1.0,0.7,0.0,45.0,63.7,73,0.0,-0.4,1.3,0.91,0.0,45.0,61.6,75,0.0
2026-01-06,1,2.0300000000000002,0.0,0.0,0.0,0.1,3.0,2,True,0.3,17.075,34.6,-1.8875,0.3,0.0,0.0,0.0,10.0,14.0,3,0.0,0.8,0.0,0.0,0.0,14.8,18.4,3,0.0,1.1,0.0,0.0,0.0,15.9,20.5,3,0.0,1.4,0.0,0.0,0.0,22.9,28.1,3,0.0,1.4,0.0,0.0,0.0,14.2,30.2,3,0.0,1.5,0.0,0.0,0.0,17.5,23.4,3,0.0,1.3,0.0,0.0,0.0,17.3,23.0,3,0.0,0.6,0.1,0.0,0.0,24.0,31.0,51,0.0
2026-01-07,0,0.0,0.0,0.0,0.0,0.0,0.2,2,False,1.1,15.7625,34.9,0.1,1.1,0.0,0.0,0.0,12.5,16.9,3,0.0,1.3,0.0,0.0,0.0,13.5,18.7,3,0.0,1.4,0.0,0.0,0.0,14.0,18.7,3,0.0,1.5,0.0,0.0,0.0,13.0,18.7,3,0.0,1.6,0.0,0.0,0.0,16.9,21.2,3,0.0,1.6,0.0,0.0,0.0,17.4,22.7,3,0.0,1.4,0.0,0.0,0.0,19.5,25.2,3,0.0,1.7,0.0,0.0,0.0,19.3,27.7,3,0.0
2026-01-08,0,0.0,0.0,0.0,0.0,0.0,0.3,2,False,1.4,24.925,64.4,0.5375,2.0,0.0,0.0,0.0,24.2,34.9,0,0.0,2.1,0.0,0.0,0.0,27.8,33.5,2,0.0,1.9,0.0,0.0,0.0,28.0,37.8,3,0.0,1.6,0.0,0.0,0.0,26.2,36.4,3,0.0,1.4,0.0,0.0,0.0,24.5,34.6,3,0.0,1.8,0.0,0.0,0.0,22.3,32.0,3,0.0,2.5,0.0,0.0,0.0,20.7,28.8,2,0.0,2.5,0.0,0.0,0.0,25.7,36.0,1,0.0
2026-01-09,0,0.0,0.0,0.0,0.0,5.1000000000000005,12.5,2,True,1.0,52.6625,90.7,2.55,5.3,1.1,0.0,0.0,46.6,63.0,55,0.0,6.0,0.1,0.0,0.0,45.3,64.8,51,0.0,6.2,1.2,0.0,0.0,43.4,60.1,55,0.0,5.6,2.1,0.0,0.0,60.7,81.4,61,0.0,5.7,0.6,0.0,0.0,61.3,90.7,53,0.0,5.8,0.0,0.0,0.0,57.1,83.9,2,0.0,5.9,0.0,0.0,0.0,54.6,78.1,1,0.0,5.9,0.0,0.0,0.0,52.3,73.4,3,0.0
2026-01-12,0,0.49000000000000005,0.0,0.0,0.42000000000000004,0.0,0.7,1,False,-1.5,49.475,74.5,-3.35,-1.5,0.0,0.0,0.0,42.0,56.9,3,0.0,-0.4,0.0,0.0,0.0,48.9,64.4,3,0.0,0.2,0.0,0.0,0.0,52.4,71.3,3,0.0,0.4,0.0,0.0,0.0,53.4,74.5,3,0.0,0.2,0.0,0.0,0.0,50.5,73.4,3,0.0,0.2,0.0,0.0,0.0,50.7,70.2,3,0.0,-0.0,0.0,0.0,0.0,49.7,70.2,3,0.0,0.1,0.0,0.0,0.0,48.2,68.4,3,0.0
2026-01-13,0,0.42000000000000004,0.0,0.0,0.0,0.0,2.2,2,True,0.6,24.9,67.0,-0.7000000000000001,1.2,0.0,0.0,0.0,23.6,33.1,3,0.0,1.7,0.0,0.0,0.0,19.9,30.6,0,0.0,1.4,0.0,0.0,0.0,18.9,25.6,0,0.0,1.1,0.0,0.0,0.0,22.5,29.2,2,0.0,0.9,0.0,0.0,0.0,23.9,30.2,3,0.0,0.7,0.0,0.0,0.0,26.6,34.9,3,0.0,0.6,0.0,0.0,0.0,28.5,36.7,3,0.0,1.0,0.0,0.0,0.0,35.3,45.7,3,0.0
2026-01-14,0,0.0,0.0,0.0,0.9800000000000001,0.1,1.6,1,False,-8.2,32.7375,75.6,0.30000000000000004,2.8,0.0,0.0,0.0,28.7,39.6,3,0.0,3.3,0.0,0.0,0.0,32.1,39.6,3,0.0,2.9,0.1,0.0,0.0,29.8,42.1,51,0.0,2.8,0.0,0.0,0.0,31.6,39.2,3,0.0,2.5,0.0,0.0,0.0,32.7,42.1,3,0.0,2.1,0.0,0.0,0.0,29.2,41.8,3,0.0,1.5,0.0,0.0,0.0,38.0,47.5,3,0.0,0.3,0.0,0.0,0.0,39.8,52.6,3,0.0
2026-01-15,1,2.45,1.96,1.47,1.9600000000000002,2.2,3.3000000000000003,0,False,-10.5,51.0,77.8,-9.525,-8.4,0.1,0.07,0.0,53.7,77.8,71,0.0,-9.6,0.1,0.07,0.0,52.2,77.8,71,0.0,-9.5,0.3,0.21,0.0,51.5,76.3,73,0.0,-9.5,0.4,0.28,0.0,50.6,74.5,73,0.0,-9.4,0.5,0.35,0.0,51.5,74.5,73,0.0,-9.4,0.4,0.28,0.0,50.4,74.5,73,0.0,-9.3,0.2,0.14,0.0,49.3,73.1,71,0.0,-10.4,0.2,0.07,0.0,48.8,71.3,71,0.0
2026-01-16,0,0.56,0.07,0.0,3.85,0.0,5.5,1,False,-7.3,21.2125,66.6,-10.2875,-7.3,0.0,0.0,0.0,22.0,33.5,3,0.0,-7.3,0.0,0.0,0.0,20.2,32.8,3,0.0,-7.2,0.0,0.0,0.0,21.4,32.8,3,0.0,-6.9,0.0,0.0,0.0,18.4,32.0,3,0.0,-6.4,0.0,0.0,0.0,15.8,28.4,3,0.0,-5.4,0.0,0.0,0.0,19.4,27.7,3,0.0,-4.7,0.0,0.0,0.0,25.6,35.6,3,0.0,-4.4,0.0,0.0,0.0,26.9,36.4,3,0.0
2026-01-19,1,2.87,2.1,1.75,5.390000000000001,2.4,7.6000000000000005,0,False,-9.1,37.675,95.8,-9.3375,-6.2,0.2,0.14,0.0,41.0,57.6,71,0.0,-6.4,0.3,0.21,0.0,38.4,57.6,73,0.0,-6.4,0.2,0.21,0.0,35.6,53.6,73,0.0,-6.2,0.3,0.21,0.0,37.2,51.8,73,0.0,-6.1,0.2,0.14,0.0,37.6,52.6,71,0.0,-5.9,0.2,0.14,0.0,37.4,52.6,71,0.0,-5.8,0.4,0.28,0.0,37.9,52.9,73,0.0,-5.7,0.6,0.42,0.0,36.3,52.9,73,0.0
2026-01-20,1,5.390000000000001,1.8900000000000001,1.33,4.76,1.9,6.7,0,False,-11.2,49.1,77.4,-13.0875,-9.3,0.1,0.07,0.0,45.8,64.8,71,0.0,-10.1,0.1,0.07,0.0,43.8,65.5,71,0.0,-10.0,0.1,0.07,0.0,46.5,65.9,71,0.0,-10.2,0.1,0.07,0.0,48.8,69.1,71,0.0,-9.9,0.3,0.21,0.0,51.6,74.5,73,0.0,-10.1,0.5,0.35,0.0,52.0,74.9,73,0.0,-10.0,0.4,0.28,0.0,52.9,76.0,73,0.0,-10.4,0.3,0.21,0.0,51.4,77.4,73,0.0
2026-01-21,1,4.970000000000001,2.31,1.33,6.37,1.9000000000000001,9.1,0,False,-6.9,44.6125,76.0,-9.375,-6.9,0.4,0.28,0.0,53.3,76.0,73,0.0,-6.8,0.5,0.35,0.0,48.6,75.6,73,0.0,-6.5,0.3,0.21,0.0,46.0,68.0,73,0.0,-5.6,0.2,0.14,0.0,44.4,64.8,71,0.0,-5.3,0.1,0.07,0.0,44.2,61.9,71,0.0,-5.3,0.1,0.07,0.0,40.2,61.2,71,0.0,-5.1,0.2,0.14,0.0,39.1,55.8,71,0.0,-5.2,0.1,0.07,0.0,41.1,58.0,71,0.0
2026-01-22,1,5.6000000000000005,1.47,0.49000000000000005,2.45,0.7000000000000001,3.4000000000000004,1,False,-8.9,45.7,80.3,-8.3,-3.3,0.2,0.14,0.0,48.9,69.8,71,0.0,-3.5,0.0,0.0,0.0,45.3,68.4,3,0.0,-3.6,0.0,0.0,0.0,44.5,63.4,3,0.0,-3.6,0.2,0.14,0.0,44.0,61.9,71,0.0,-3.9,0.1,0.07,0.0,47.2,65.2,71,0.0,-4.2,0.0,0.0,0.0,44.8,65.2,1,0.0,-4.8,0.1,0.07,0.0,44.8,65.2,71,0.0,-4.8,0.1,0.07,0.0,46.1,66.2,71,0.0
2026-01-23,1,3.22,2.03,1.19,6.23,1.7,9.0,0,False,-14.7,48.6625,82.4,-15.0875,-9.3,0.2,0.14,0.0,46.1,74.2,71,0.0,-10.0,0.2,0.14,0.0,43.7,70.2,71,0.0,-10.3,0.1,0.07,0.0,41.4,67.0,71,0.0,-10.7,0.1,0.07,0.0,44.6,63.0,71,0.0,-11.3,0.2,0.14,0.0,49.5,69.1,71,0.0,-12.2,0.3,0.21,0.0,52.4,75.2,73,0.0,-12.9,0.3,0.21,0.0,53.9,77.8,73,0.0,-14.7,0.3,0.21,0.0,57.7,79.6,73,0.0
2026-01-26,0,3.0100000000000002,1.75,0.98,2.45,1.4,3.5,1,False,-8.6,32.2375,63.7,-11.5625,-8.1,0.3,0.21,0.0,27.4,44.3,73,0.0,-8.4,0.2,0.14,0.0,27.2,40.0,71,0.0,-8.2,0.2,0.14,0.0,29.1,41.4,71,0.0,-7.9,0.3,0.21,0.0,32.9,46.4,73,0.0,-7.8,0.2,0.14,0.0,35.1,49.3,71,0.0,-8.0,0.1,0.07,0.0,36.4,51.8,71,0.0,-8.0,0.0,0.0,0.0,35.4,51.8,3,0.0,-8.4,0.1,0.07,0.0,34.4,51.1,71,0.0
2026-01-27,1,3.85,2.31,2.31,5.18,3.3000000000000003,7.3,0,False,-11.1,46.375,76.3,-10.8875,-8.4,0.0,0.0,0.0,46.1,65.9,3,0.0,-8.3,0.2,0.14,0.0,44.4,65.9,71,0.0,-8.0,0.5,0.35,0.0,43.6,63.7,73,0.0,-8.6,0.5,0.35,0.0,45.8,64.8,73,0.0,-8.8,0.4,0.28,0.0,48.1,68.4,73,0.0,-9.3,0.4,0.28,0.0,50.8,72.0,73,0.0,-9.9,0.5,0.35,0.0,47.5,73.1,73,0.0,-11.1,0.8,0.56,0.0,44.7,68.8,73,0.0
2026-01-28,1,3.85,0.9100000000000001,0.42000000000000004,3.64,0.7,5.1,1,False,-8.6,37.8125,70.2,-11.05,-7.1,0.3,0.21,0.0,47.7,70.2,73,0.0,-7.4,0.1,0.07,0.0,41.9,67.7,71,0.0,-7.7,0.0,0.0,0.0,38.6,58.3,3,0.0,-7.9,0.0,0.0,0.0,36.9,54.4,3,0.0,-8.2,0.0,0.0,0.0,33.5,52.2,3,0.0,-8.3,0.1,0.07,0.0,34.0,47.9,71,0.0,-8.4,0.1,0.07,0.0,35.9,50.8,71,0.0,-8.5,0.1,0.0,0.0,34.0,50.8,51,0.0
2026-01-29,0,4.62,2.94,1.4,3.64,2.0,5.2,0,False,-13.9,37.1125,69.8,-13.0875,-8.0,0.5,0.35,0.0,43.1,69.8,73,0.0,-9.0,0.2,0.14,0.0,41.4,63.4,71,0.0,-9.5,0.3,0.21,0.0,41.9,59.8,73,0.0,-10.1,0.3,0.21,0.0,37.1,59.8,73,0.0,-10.9,0.2,0.14,0.0,33.7,53.3,71,0.0,-11.7,0.2,0.14,0.0,34.5,49.7,71,0.0,-12.2,0.2,0.14,0.0,33.5,50.0,71,0.0,-12.8,0.1,0.07,0.0,31.7,49.0,71,0.0
2026-01-30,0,2.87,1.4700000000000002,0.56,1.61,0.8,2.5,1,False,-12.4,27.224999999999998,54.4,-15.125,-12.2,0.1,0.07,0.0,26.9,45.0,71,0.0,-12.4,0.1,0.07,0.0,24.9,40.7,71,0.0,-12.2,0.1,0.07,0.0,25.2,37.8,71,0.0,-12.1,0.1,0.07,0.0,25.7,38.5,71,0.0,-12.1,0.1,0.07,0.0,27.0,40.0,71,0.0,-12.0,0.1,0.07,0.0,28.2,41.4,71,0.0,-12.0,0.1,0.07,0.0,29.2,42.8,71,0.0,-12.1,0.1,0.07,0.0,30.7,44.6,71,0.0
2026-02-02,0,0.0,0.0,0.0,0.42000000000000004,0.0,0.6000000000000001,1,False,-5.6,20.7,48.2,-10.625,-4.1,0.0,0.0,0.0,17.6,25.6,0,0.0,-4.7,0.0,0.0,0.0,17.7,25.6,0,0.0,-4.7,0.0,0.0,0.0,18.6,26.6,0,0.0,-4.9,0.0,0.0,0.0,20.9,29.5,0,0.0,-5.0,0.0,0.0,0.0,22.0,31.3,0,0.0,-4.7,0.0,0.0,0.0,23.3,32.8,0,0.0,-4.4,0.0,0.0,0.0,23.5,33.5,0,0.0,-5.1,0.0,0.0,0.0,22.0,33.1,0,0.0
2026-02-03,0,1.19,1.12,0.77,1.05,1.1,1.5,1,False,-7.4,32.375,61.9,-7.9125000000000005,-2.3,0.2,0.14,0.0,29.2,41.8,71,0.0,-2.7,0.2,0.14,0.0,29.7,40.0,71,0.0,-2.9,0.2,0.14,0.0,28.5,41.0,71,0.0,-3.1,0.1,0.07,0.0,28.5,38.9,71,0.0,-4.0,0.0,0.0,0.0,29.5,39.6,3,0.0,-4.7,0.2,0.14,0.0,36.2,48.2,71,0.0,-5.5,0.1,0.07,0.0,39.4,53.6,71,0.0,-5.5,0.1,0.07,0.0,38.0,54.7,71,0.0
2026-02-04,0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,2,False,-8.8,17.7875,37.8,-11.625,-7.5,0.0,0.0,0.0,23.3,37.8,3,0.0,-8.6,0.0,0.0,0.0,19.9,34.2,3,0.0,-8.7,0.0,0.0,0.0,17.0,29.9,3,0.0,-8.8,0.0,0.0,0.0,15.3,27.0,3,0.0,-8.8,0.0,0.0,0.0,15.4,24.8,3,0.0,-8.8,0.0,0.0,0.0,16.2,25.6,3,0.0,-8.7,0.0,0.0,0.0,17.7,27.0,3,0.0,-8.7,0.0,0.0,0.0,17.5,29.5,3,0.0
